Fish ID,X,Y,Z,Timestamp
1,571.2853735749926,114.9801680690216,-1.0466531623071234,69
1,571.3124740704613,114.96537879195981,-1.0567541243563214,70
1,571.3468948642728,114.9460524538137,-1.0699837794080662,71
1,571.366428334718,114.9359818504853,-1.0778667781788724,72
1,571.4029504008059,114.91731910736705,-1.0936762125225432,73
1,571.4459868550923,114.89566339738198,-1.1119964033960956,74
1,571.4766829208828,114.88018048126577,-1.1241764523452062,75
1,571.4884991398313,114.87431900064432,-1.128841405710006,76
1,571.5166006206717,114.85993442167917,-1.1397721765024706,77
1,571.5451045910711,114.84260334658886,-1.1508509839572265,78
1,571.5833912558588,114.81863478166582,-1.1676894507866586,79
1,571.5992266212322,114.80802024259167,-1.174904605662262,80
1,571.6543083206627,114.77039349883208,-1.2011662283532132,81
1,571.702396085823,114.74082957078576,-1.2233242591813958,82
1,571.7157985102568,114.73216291154426,-1.2291052630268857,83
1,571.7662036586291,114.70414517889628,-1.2495540995589363,84
1,571.7874166404129,114.69227047050482,-1.2583085522063586,85
1,571.8224196582785,114.67134308140145,-1.2733468848420577,86
1,571.8615007524199,114.64839875599912,-1.290163707990936,87
1,571.8837084654649,114.6354648070537,-1.2989196622176105,88
1,571.8990716502394,114.62698393469582,-1.3045132875063061,89
1,571.9371367509252,114.6068488236954,-1.3179481825699957,90
1,571.9618762027025,114.59507678475183,-1.3271374155499198,91
1,571.9687137940704,114.59183619111198,-1.3297020391195509,92
1,571.9953496937578,114.57986571938925,-1.339413887809068,93
1,572.0052288410446,114.57508201740433,-1.3434411242130944,94
1,572.023408625731,114.56536694851827,-1.3506638274211247,95
1,572.0363082142844,114.55743023060617,-1.3562179197690216,96
1,572.112580551854,114.51116331494784,-1.3898852004088345,97
1,572.1653689022592,114.47887763154574,-1.4145564299023243,98
1,572.1928387200215,114.46199858733382,-1.4279240880482247,99
1,572.2279541383799,114.44361526934371,-1.443742436765377,100
1,572.283500366328,114.41397825726244,-1.4671325501305712,101
1,572.3137325681085,114.39854426847525,-1.4795613389637645,102
1,572.3507188617737,114.37825541254045,-1.4957132456276676,103
1,572.3834788872921,114.36067448656065,-1.5100355723856438,104
1,572.3934910658998,114.35528788214934,-1.5144428182124425,105
1,572.4061244581075,114.34797641468725,-1.5199921627625816,106
1,572.4197388295255,114.33925759003306,-1.5264547954568382,107
1,572.4703977591834,114.30852190855455,-1.5506150009609283,108
1,572.4835363428099,114.30185523003198,-1.5567561115644637,109
1,572.5132777897286,114.28910801956407,-1.5689439650163153,110
1,572.5345922469093,114.28142786950184,-1.5775608640484493,111
1,572.5905062210695,114.25914079895215,-1.5995443147445056,112
1,572.6183596804722,114.2458119876894,-1.6107359478283134,113
1,572.6541435332729,114.22768950474614,-1.62559001550222,114
1,572.6655720437726,114.22231404382019,-1.6300998665772861,115
1,572.7345820529663,114.19219870599129,-1.656120356998174,116
1,572.7996144032905,114.16432957587448,-1.681266547489043,117
1,572.8694001349866,114.13444649310213,-1.7083461968287195,118
1,572.8988394724838,114.12062071089134,-1.7199408518923183,119
1,572.921200929707,114.10988948718212,-1.7285069050995259,120
1,572.931680861524,114.10454026506186,-1.7324787055608966,121
1,572.9417422729659,114.09828681470871,-1.7365374942614291,122
1,572.9493318811835,114.09336665627711,-1.7400172959837494,123
1,572.9939333499569,114.06393250892641,-1.7614094137153689,124
1,573.0231732457221,114.04421352077256,-1.775659474570139,125
1,573.0501424419758,114.02608096724117,-1.7889240373541468,126
1,573.0619514836468,114.01790401106074,-1.7945070403573224,127
1,573.1273546480919,113.96961908833376,-1.8245188175695932,128
1,573.1621565446137,113.94496805620928,-1.8401864056272477,129
1,573.1730517265105,113.93753136169884,-1.845246157071615,130
1,573.1999448649351,113.91910511584736,-1.8582655078152162,131
1,573.2218544791434,113.90418167868592,-1.8686708893620096,132
1,573.2429792833934,113.88875686468006,-1.8786237260196907,133
1,573.29140799519,113.84904942538503,-1.90135677933479,134
1,573.3127458127469,113.82980974395016,-1.9111440215729674,135
1,573.3486545368996,113.7929190707226,-1.9277576631770075,136
1,573.3826975153725,113.75635841881247,-1.9433804675386321,137
1,573.4026741780588,113.73511328984682,-1.952509194263884,138
1,573.4364148525826,113.69969153593134,-1.9676745029526532,139
1,573.4931827877929,113.64214581941536,-1.9902326440640457,140
1,573.5194987042695,113.61655252555865,-2.0002649255343914,141
1,573.5495332683752,113.58844736649253,-2.0114964360056753,142
1,573.5651847886858,113.57346989323224,-2.0176390538494964,143
1,573.5795369970381,113.56225260331706,-2.022553751060605,144
1,573.609810946091,113.53969923903611,-2.0326913556836974,145
1,573.6393237348017,113.52036608304076,-2.041282222240779,146
1,573.6617439906478,113.5051749360284,-2.0473227774825107,147
1,573.6738974547361,113.49709737293945,-2.0504349368797556,148
1,573.7172012292629,113.47054039084438,-2.058789970188759,149
1,573.7476028698994,113.45136435855069,-2.0647325484932337,150
1,573.8034984590812,113.41774522911126,-2.0773940107422644,151
1,573.8418032289698,113.395806290179,-2.0873314374502923,152
1,573.8575207870203,113.38667232916482,-2.091567118292861,153
1,573.8706077165435,113.3785245392585,-2.0954346277831344,154
1,573.9225357790746,113.34281107694946,-2.1130953454719874,155
1,573.9318968115539,113.3361582050215,-2.116208254644212,156
1,573.9605569557581,113.31616645884745,-2.127309952868701,157
1,573.9825398007629,113.30213899283522,-2.1357777289282263,158
1,574.0378825688825,113.26520168229105,-2.156505407456736,159
1,574.1042924535006,113.21659156494492,-2.1840115304123158,160
1,574.1374997773481,113.18872371089122,-2.1987843316100695,161
1,574.1592434332902,113.16799830966552,-2.208943499505228,162
1,574.1697181195532,113.15733297027256,-2.2148067204581405,163
1,574.1852415512715,113.14058204720398,-2.2230878991429313,164
1,574.2011286944246,113.12053138328623,-2.232375360449224,165
1,574.2284637786676,113.08444324561547,-2.2485547465978324,166
1,574.2484843656661,113.05931502837247,-2.259397194426043,167
1,574.2689246693545,113.03182889974033,-2.2714473006871967,168
1,574.27927040178,113.01803873226288,-2.2775639698685373,169
1,574.322740830224,112.96151230185598,-2.303771475095373,170
1,574.3537577769416,112.9222678193697,-2.3225429882020414,171
1,574.3828414550408,112.88812015867472,-2.3395266349168016,172
1,574.4037924018875,112.86670037636189,-2.350077756408096,173
1,574.4143079868425,112.85500941853628,-2.355585954922321,174
1,574.4322113016672,112.83389549703718,-2.3649754180709492,175
1,574.4689846227005,112.78851105273905,-2.3856018804807837,176
1,574.4982743518561,112.75448146280593,-2.401821686334798,177
1,574.5158627316578,112.73207204083337,-2.4110585679484133,178
1,574.5354430950182,112.70469869171814,-2.4216433653586846,179
1,574.5749963786519,112.6471345645331,-2.4448629685990464,180
1,574.5982890540268,112.61104420815508,-2.4595954718849575,181
1,574.6074907147839,112.5912743491511,-2.466981348716272,182
1,574.6240437751455,112.5452453040918,-2.4825759580921596,183
1,574.6302156705075,112.52753543937794,-2.4886426995163364,184
1,574.6421019662505,112.50216515990424,-2.4981565941331865,185
1,574.6640827065951,112.45997453688422,-2.5142380281071364,186
1,574.6768804330636,112.43469792244262,-2.5242209122841928,187
1,574.6904893475594,112.40782666677073,-2.5352222897000485,188
1,574.7176088324551,112.34460007757491,-2.5597513514944894,189
1,574.7250626003811,112.32859160692213,-2.5662545445273395,190
1,574.7476838871789,112.28110181625993,-2.5857433742222096,191
1,574.7701262260606,112.23975245475475,-2.6030831416039413,192
1,574.7804928724701,112.22116301871336,-2.6105460036726362,193
1,574.7864330014725,112.20693174107006,-2.615228311332944,194
1,574.8006789180205,112.17038919923232,-2.62763027218858,195
1,574.8132321689038,112.13685559981698,-2.6369207144139675,196
1,574.8190288355023,112.12284256322366,-2.6408047159671058,197
1,574.8287317792594,112.09975769725311,-2.646973829812836,198
1,574.8602055870214,112.03379225031932,-2.665641745849553,199
1,574.8791924982588,111.99856588342249,-2.6762169653959367,200
1,574.8965129551506,111.96949813157967,-2.6849908233415714,201
1,574.9092979690854,111.95036561481417,-2.6911775101367374,202
1,574.9217854823296,111.93266595991112,-2.6972631853967153,203
1,574.9510085990738,111.89153725888879,-2.7114839806642608,204
1,574.9946216851569,111.82506293083968,-2.7315851708194967,205
1,575.0103030243033,111.80015437402042,-2.73948889772308,206
1,575.0330757430661,111.76851724496623,-2.7500224160069546,207
1,575.0637807940202,111.7270009162962,-2.7644105518675706,208
1,575.0859467213895,111.69115147209665,-2.775156953889368,209
1,575.1066414996894,111.65813480484698,-2.7838355697218837,210
1,575.1489460224682,111.59329723384639,-2.8007696455444617,211
1,575.1901336706762,111.52615711379893,-2.8189341866401456,212
1,575.2005327702142,111.50757736858971,-2.824136885010604,213
1,575.2292095271389,111.45369822088975,-2.8387314318805683,214
1,575.2757091666851,111.3700312403949,-2.860255423368999,215
1,575.2851202997418,111.35405887485987,-2.864261356605279,216
1,575.3003013239902,111.3304358138694,-2.869885380842866,217
1,575.3485271081482,111.26092313964858,-2.8860177465698347,218
1,575.3789544263872,111.21525778735028,-2.8966057359993607,219
1,575.3961257598353,111.18650692670724,-2.9046553515589464,220
1,575.4039914972958,111.17256474675384,-2.9085174208760693,221
1,575.4228455023404,111.13770048054221,-2.9176122919801157,222
1,575.4355159323932,111.11545795445524,-2.9234857729913557,223
1,575.4597159557372,111.06810375813042,-2.9361959298821683,224
1,575.4800290744855,111.03362730719253,-2.9452985923792316,225
1,575.5353758282872,110.95208867996729,-2.9678363746596803,226
1,575.554435711247,110.9171815981468,-2.977430533281614,227
1,575.5791068372002,110.86466992180071,-2.99191579518697,228
1,575.5913241668258,110.83592448982661,-2.99972639209462,229
1,575.6114776987868,110.78505569474099,-3.01323728074568,230
1,575.6320984978819,110.73180288553662,-3.0283007903265413,231
1,575.652728499461,110.68184120284246,-3.0431769161230884,232
1,575.6553586860216,110.67583454879362,-3.045041830187393,233
1,575.6732929404136,110.62457301262567,-3.060998630555596,234
1,575.6798202898993,110.60486555581575,-3.0674107180881562,235
1,575.6818026169458,110.59856497397035,-3.0696180961635675,236
1,575.6922844865278,110.56622267437069,-3.0811036702225376,237
1,575.715499877691,110.50677124014648,-3.102950486740603,238
1,575.7341141652901,110.46215214683251,-3.118887411377342,239
1,575.7564491554698,110.41654652996026,-3.1349429815130265,240
1,575.7884156692819,110.35998990956347,-3.155059484325315,241
1,575.8165067728827,110.3107660506687,-3.171967745949112,242
1,575.8257121254461,110.29609888632999,-3.1771750730905186,243
1,575.8505940269512,110.25853840428016,-3.1915807334580424,244
1,575.8951533494038,110.1891490867082,-3.218892417402804,245
1,575.9169283288929,110.15737713949211,-3.231963267407263,246
1,575.9284083549779,110.14151023291639,-3.238360032935575,247
1,575.9401450959027,110.12484353510881,-3.2451911565635476,248
1,575.9752118424375,110.07840915095947,-3.2613649879404956,249
1,576.0143360343685,110.02689308290356,-3.271886937413402,250
1,576.0212203928065,110.0180383845251,-3.273461127067909,251
1,576.0323601324191,110.00397159110096,-3.275904119186935,252
1,576.0599445313412,109.96868202379235,-3.2825196579474785,253
1,576.0811906994879,109.93928181761098,-3.2866754471150914,254
1,576.0961479770176,109.91787204075159,-3.2891608508532544,255
1,576.1330599293283,109.86474901023314,-3.293631933499093,256
1,576.1546836891441,109.83382455289546,-3.2961384641221003,257
1,576.184356356077,109.79533698913136,-3.299342517235802,258
1,576.21208709517,109.75992897934236,-3.301389934011608,259
1,576.2345202489595,109.73408319869529,-3.3022189703225178,260
1,576.2580190400771,109.706251478167,-3.30359885741471,261
1,576.2762561532502,109.68383473727857,-3.3041942426466795,262
1,576.3088240439253,109.64400385041382,-3.304681789137523,263
1,576.3416954666181,109.60330089679488,-3.305860740835251,264
1,576.3497844834001,109.59270688762193,-3.306094730776874,265
1,576.3610226698767,109.57670498730211,-3.30586901710328,266
1,576.3787933778195,109.55101818702875,-3.3049865067351205,267
1,576.3891917440426,109.53534343574842,-3.3044319426847113,268
1,576.3974059865188,109.52255940346762,-3.3037983764281593,269
1,576.417413499021,109.49179031011732,-3.3025180555517393,270
1,576.4340104716189,109.46740605925554,-3.301321683458646,271
1,576.4820005034544,109.4034008647417,-3.297525728266048,272
1,576.5042506618386,109.37040297909601,-3.296515016992627,273
1,576.521257598468,109.34407781973128,-3.296254590196033,274
1,576.5318404836333,109.32753249196575,-3.296053967287309,275
1,576.5421149177018,109.30887772934653,-3.295974542605225,276
1,576.5603153894963,109.27679083235506,-3.295497589357286,277
1,576.5657392391986,109.26741837578248,-3.295272131115827,278
1,576.5778767263537,109.24535902125203,-3.29481358033291,279
1,576.6115088959655,109.17485538279976,-3.292937689247939,280
1,576.6296205283892,109.13331657428103,-3.29227738773361,281
1,576.6615293188096,109.06213289693176,-3.294082491940503,282
1,576.6655543937525,109.05094968765661,-3.2940816909928987,283
1,576.6762588985551,109.0188465727164,-3.294274873086146,284
1,576.6885768056839,108.98502713455673,-3.293462542028559,285
1,576.6986038718192,108.9613319731368,-3.2920088570876875,286
1,576.7063311238464,108.94421962174103,-3.290796422156351,287
1,576.7114242222074,108.9329692387355,-3.2902856345543277,288
1,576.7167426168387,108.91817213837822,-3.2900889294620366,289
1,576.7384122823396,108.84815260442868,-3.289691961209102,290
1,576.751016126744,108.809071130245,-3.2899372951467107,291
1,576.7611761320152,108.78227018463515,-3.290869360894828,292
1,576.774284477912,108.74621492040244,-3.292333347600636,293
1,576.784525794938,108.71914498357971,-3.293273261307927,294
1,576.7935378025203,108.69172954884374,-3.2937512556097492,295
1,576.819938319878,108.61356967315358,-3.2936551153355977,296
1,576.8369204254848,108.56471165694678,-3.2944456225058767,297
1,576.8468947100569,108.53308986323684,-3.2945301554373065,298
1,576.852952032826,108.51308681744904,-3.2948858282299107,299
1,576.864550081989,108.47961593196185,-3.2956940035364877,300
1,576.8856593149922,108.42202950531959,-3.2953902791777763,301
1,576.8994462250473,108.37743287709586,-3.294791875397648,302
1,576.9055241822538,108.35588929336875,-3.294064900899328,303
1,576.9100932262905,108.34363045065476,-3.293463830857862,304
1,576.9225261801679,108.31711951559866,-3.292492906703225,305
1,576.9336806837722,108.29490196326745,-3.2921857747635395,306
1,576.9479576901681,108.26943215611651,-3.2913026130237792,307
1,576.993701999001,108.18728367148607,-3.2846615594892334,308
1,577.0030619540812,108.17092014329435,-3.283240860124858,309
1,577.0148748185572,108.14830044422425,-3.2819394291326573,310
1,577.0343771599704,108.11149516675961,-3.2798040276450524,311
1,577.0678356560011,108.0503925993321,-3.2765707407627978,312
1,577.093754555395,107.98671866696301,-3.2737973983941466,313
1,577.1139112148259,107.93970635550806,-3.272526972732212,314
1,577.1398246346008,107.8835128867821,-3.2706145192137637,315
1,577.1459240803028,107.87143022324118,-3.2701629188200347,316
1,577.1551454303067,107.85331546857982,-3.2695455000015112,317
1,577.1701913602276,107.8273089114863,-3.2687149535161804,318
1,577.1845648612841,107.80652116858941,-3.2679736553359247,319
1,577.2125871454606,107.75995196439976,-3.2658395919473127,320
1,577.2255891300051,107.73791196986173,-3.2645984588295454,321
1,577.2722104459738,107.66773756482333,-3.260618575537039,322
1,577.2934306869013,107.63857674169202,-3.2593343363644918,323
1,577.3077682218154,107.62084822208212,-3.258658684557325,324
1,577.3677048713793,107.5505171336549,-3.2578529359067914,325
1,577.3902308990993,107.52547816092766,-3.256913256354422,326
1,577.414031879329,107.49739415174261,-3.255080017535974,327
1,577.4379100590936,107.46571234976327,-3.25373254763103,328
1,577.4581370417703,107.43908205210786,-3.2534636121136993,329
1,577.5089756170312,107.37454951565346,-3.2535375510768043,330
1,577.5349884550113,107.3396732934628,-3.2539563232053488,331
1,577.5434406476072,107.32908197878835,-3.2538723929753837,332
1,577.5531906650609,107.31701653159628,-3.253964876694381,333
1,577.5756377072499,107.29036997082159,-3.254410172181694,334
1,577.6026028126253,107.26296042196547,-3.2539714914541933,335
1,577.610907686981,107.25405567668146,-3.2536436034525478,336
1,577.6372050530994,107.22877307002479,-3.2532364491504544,337
1,577.6576020714708,107.20966288096649,-3.2524868598920045,338
1,577.7255715236224,107.152219000703,-3.248469138729485,339
1,577.7480301403795,107.13367634298682,-3.246729875432166,340
1,577.8059713253714,107.0843141768322,-3.2419999087967026,341
1,577.8227418986825,107.0701177075504,-3.2405337680152297,342
1,577.84498852475,107.04574216860901,-3.2367392897513745,343
1,577.875872939741,107.01281191355193,-3.2319344311865934,344
1,577.8966492293534,106.99088968756968,-3.2291836996096372,345
1,577.911145026111,106.97669623149565,-3.2270080753650334,346
1,577.9245298106698,106.96328580573814,-3.2243269760692748,347
1,577.9598567409377,106.92903042706592,-3.216179971580374,348
1,578.0254299284908,106.85891021100224,-3.2007120243823817,349
1,578.0853944973657,106.79575405489368,-3.1861217136594786,350
1,578.0953478262976,106.78598820172633,-3.1841122032255553,351
1,578.1158336261682,106.76844430928678,-3.180763678977544,352
1,578.1606712753871,106.7311796821642,-3.1729160078754717,353
1,578.1774983984777,106.71779893554081,-3.170167038861776,354
1,578.1853639362782,106.71194852722891,-3.1689313958384635,355
1,578.2088076047669,106.69524949478678,-3.165409988766035,356
1,578.2205643924796,106.6866745732794,-3.163355886056794,357
1,578.244894750198,106.66932708794236,-3.159664604788392,358
1,578.2620766646872,106.65747624359648,-3.156889179387684,359
1,578.2865467891154,106.64186081796119,-3.1524471203032154,360
1,578.3186412884684,106.6207700704004,-3.1461312106691017,361
1,578.3336385194419,106.61116817888208,-3.14308561654604,362
1,578.3614571420845,106.59286513257571,-3.137590786978843,363
1,578.3787691762058,106.58144737602686,-3.1340813622254706,364
1,578.4595536675296,106.52508356244304,-3.114461717491644,365
1,578.4982436610211,106.49527537287176,-3.1042954915573664,366
1,578.5178052787127,106.47616237531193,-3.0990680139501507,367
1,578.5432683066783,106.45179996430551,-3.0916182989655745,368
1,578.5549907801102,106.44144979527461,-3.087399656795163,369
1,578.5735889459847,106.4253443307618,-3.0805489076608263,370
1,578.5868303363088,106.4139668075087,-3.0758501292013936,371
1,578.6213504459259,106.38583933610144,-3.0641496440900866,372
1,578.6369983637878,106.37339246089878,-3.0596059635651285,373
1,578.6402072640901,106.37091128949194,-3.05864848532723,374
1,578.6916224544374,106.32615955841486,-3.0429375316618743,375
1,578.7223390193639,106.29678845914961,-3.0324727037516066,376
1,578.7348529973459,106.28480577587655,-3.0287769270812968,377
1,578.7532276243909,106.26924829272149,-3.024313455253794,378
1,578.8253121688252,106.2076687965156,-3.0083798752509527,379
1,578.8429181777667,106.19289272965793,-3.004826910472951,380
1,578.8834501819421,106.16124631879428,-2.9959013302332798,381
1,578.9198367542505,106.13145231716297,-2.987860259781734,382
1,578.941338003094,106.113859527955,-2.983280022198819,383
1,578.9886138597607,106.07426936948832,-2.9724890823393535,384
1,579.0013271583814,106.0629221581356,-2.9691027086892685,385
1,579.0146836174313,106.05075977151546,-2.9653952399723473,386
1,579.0316664577689,106.03494967892898,-2.9606435838988334,387
1,579.0557943129178,106.01003925677654,-2.9515545263982013,388
1,579.0977877521793,105.9636594933043,-2.9348073874767335,389
1,579.1282154869854,105.92940394533932,-2.9228641924798997,390
1,579.1439923509348,105.91205547427793,-2.9174341797088306,391
1,579.1758824094856,105.87272672772592,-2.907041197017956,392
1,579.1907595116544,105.85336934701539,-2.902103485951355,393
1,579.2085475558645,105.8307988504475,-2.8967308311857045,394
1,579.2744947327207,105.75225792531813,-2.8797863401085033,395
1,579.2927158673664,105.73334495436994,-2.876057139629573,396
1,579.3111501575264,105.71265089826984,-2.8720679606854818,397
1,579.3378896197378,105.68119095572513,-2.865584655845163,398
1,579.3469137703239,105.67064265482067,-2.8630730644396793,399
1,579.3656258644603,105.65038406096701,-2.857439888792906,400
1,579.3848655719844,105.6335630697268,-2.8510379229587186,401
1,579.4193846492258,105.60584268684121,-2.8397080749663832,402
1,579.4559694897712,105.58028065003181,-2.8285518628372315,403
1,579.5158689971066,105.5391906739461,-2.8107039614152844,404
1,579.5366190347974,105.52502688839041,-2.8039864599363336,405
1,579.5720177825815,105.49932655822231,-2.792666490039962,406
1,579.5950098792704,105.48174803964581,-2.785513371823788,407
1,579.6121994920167,105.46980727764115,-2.7798953602032426,408
1,579.6491942028367,105.44878603154666,-2.767883560043702,409
1,579.6836275706556,105.43068089092675,-2.757307565147751,410
1,579.7115626669614,105.41586101912391,-2.74883422112164,411
1,579.760202300095,105.38921116467883,-2.733822208563725,412
1,579.785483067232,105.37739319915123,-2.726327835453756,413
1,579.8178923825988,105.36029116716067,-2.7165379400003142,414
1,579.8878210522763,105.31360323098787,-2.69378991359868,415
1,579.9251866134824,105.28664718492776,-2.6816122642182543,416
1,579.9446671537539,105.27007534143127,-2.675292344595633,417
1,579.9726037133444,105.24206668098066,-2.6663569295681055,418
1,580.0125171125106,105.20286458713507,-2.6533124638027257,419
1,580.0489833679784,105.1699285149669,-2.641720995742881,420
1,580.0770572679222,105.14809685163395,-2.6328526724859116,421
1,580.1224374169841,105.11212473506777,-2.617998944394308,422
1,580.1401744927509,105.09627699137626,-2.611922337697283,423
1,580.1624894830485,105.07608623588646,-2.6043559718998694,424
1,580.1846930972694,105.0555180485747,-2.596279862642548,425
1,580.2176086745601,105.02277812679104,-2.5829741903057615,426
1,580.24509442382,104.9976238467948,-2.572542639568967,427
1,580.2615470516016,104.9839349022974,-2.566930057043094,428
1,580.3034378970633,104.94832317442099,-2.553786563386685,429
1,580.3533844827656,104.90672166523682,-2.5381835903984165,430
1,580.3830144495437,104.88687142845471,-2.52889944511524,431
1,580.4217767736953,104.85835994495352,-2.5178149703757096,432
1,580.4396081214969,104.84428917503566,-2.5126069114878433,433
1,580.4728758188733,104.82016504471873,-2.5036596967065177,434
1,580.5172711067573,104.78720454907601,-2.491851882440602,435
1,580.5399976811137,104.76953532114244,-2.4856585704667604,436
1,580.5771678418604,104.740150548894,-2.4768485428665876,437
1,580.590943673217,104.72724787845205,-2.4734600415136505,438
1,580.6257377818047,104.69501845154784,-2.4639115117376766,439
1,580.6425095760861,104.67911074817864,-2.4597485255464773,440
1,580.6710776700106,104.65016446188619,-2.4538541862429253,441
1,580.6932405109417,104.62868972207221,-2.44906603907376,442
1,580.7203714602999,104.60274026624634,-2.44338764872581,443
1,580.7429181623296,104.5774243773554,-2.4385578374410097,444
1,580.7743793801151,104.54081259560306,-2.4329394396420994,445
1,580.7892182382683,104.52370248036004,-2.430180370974507,446
1,580.8059402976758,104.50436887335505,-2.4270348570809075,447
1,580.8250174295046,104.48571970332644,-2.4230995643800832,448
1,580.8567758045946,104.45948445336184,-2.4168695279705266,449
1,580.9138466135828,104.41375780050096,-2.407591575676353,450
1,580.9411513285388,104.3936067379442,-2.4037056922576046,451
1,580.9486944506718,104.38828646151698,-2.4027469196494824,452
1,580.9938354513035,104.35828445569,-2.39641923551579,453
1,581.0373191132664,104.32830025618979,-2.390504341523856,454
1,581.0644632778601,104.30611398391584,-2.3857145753127744,455
1,581.0710022727,104.30048750222575,-2.3845117933120346,456
1,581.1198707164465,104.25430520218526,-2.3742164188817445,457
1,581.148920494209,104.22409952355542,-2.367017011497038,458
1,581.2007024266886,104.17458254982584,-2.355422561904528,459
1,581.2220867787642,104.15302535924053,-2.3507221353521235,460
1,581.2301000275335,104.1453076965418,-2.349214742679641,461
1,581.2479932327027,104.12957451829728,-2.3459782826824465,462
1,581.2639014673987,104.11777645430978,-2.3430948036208976,463
1,581.2903711932421,104.10014598085073,-2.3381053422886042,464
1,581.3088150691707,104.08819296259104,-2.3348057847657304,465
1,581.3596302477222,104.05271225441791,-2.3250517730617712,466
1,581.418059487246,104.01427522239152,-2.3126839288110235,467
1,581.437746589927,104.00219092443957,-2.3088381029485836,468
1,581.448541288463,103.99532850013505,-2.3072763069334075,469
1,581.4819491681642,103.97161596786582,-2.302795514584542,470
1,581.5292471915573,103.93558805225038,-2.296402088815585,471
